#time, unixtime, spillnum, POT
2025/12/05/6:26, 1764883586, 6700608, 184648870004822.2
2025/12/05/6:26, 1764883587, 6700609, 184815685531391.4
2025/12/05/6:26, 1764883589, 6700610, 184472986173647.3
2025/12/05/6:26, 1764883590, 6700611, 184858550362413.2
2025/12/05/6:26, 1764883591, 6700612, 185242992300111.2
2025/12/05/6:26, 1764883593, 6700613, 185041232197184.2
2025/12/05/6:26, 1764883594, 6700614, 185133514773510.9
2025/12/05/6:26, 1764883595, 6700615, 184654236170850
2025/12/05/6:26, 1764883597, 6700616, 184519656338752.5
2025/12/05/6:26, 1764883598, 6700617, 184545597107691.4
2025/12/05/6:26, 1764883599, 6700618, 184916572032573.9
2025/12/05/6:26, 1764883601, 6700619, 184399859262102.3
2025/12/05/6:26, 1764883602, 6700620, 184974451808920.1
2025/12/05/6:26, 1764883603, 6700621, 184954341585759.1
2025/12/05/6:26, 1764883605, 6700622, 185015923500685.2
2025/12/05/6:26, 1764883606, 6700623, 185332424100737
2025/12/05/6:26, 1764883608, 6700624, 185093229830001.2
2025/12/05/6:26, 1764883609, 6700625, 184981778689454.7
2025/12/05/6:26, 1764883610, 6700626, 184814511682571.9
2025/12/05/6:26, 1764883612, 6700627, 184666013357344.2
2025/12/05/6:26, 1764883613, 6700628, 184989750541868.7
2025/12/05/6:26, 1764883614, 6700629, 185281677713362.9
2025/12/05/6:26, 1764883616, 6700630, 184593686210926.5
2025/12/05/6:26, 1764883617, 6700631, 184076947641580.9
2025/12/05/6:26, 1764883618, 6700632, 185040522728119.1
2025/12/05/6:27, 1764883620, 6700633, 184809764689548.6
2025/12/05/6:27, 1764883621, 6700634, 185010544435221.9
2025/12/05/6:27, 1764883623, 6700635, 184789215885510.6
2025/12/05/6:27, 1764883624, 6700636, 184605128012045.1
2025/12/05/6:27, 1764883625, 6700637, 185221127753440.9
2025/12/05/6:27, 1764883627, 6700638, 184311536813105.7
2025/12/05/6:27, 1764883628, 6700639, 184889496113128.8
2025/12/05/6:27, 1764883629, 6700640, 184948330447853.1
2025/12/05/6:27, 1764883631, 6700641, 184552124223098.9
2025/12/05/6:27, 1764883632, 6700642, 184642278392228.9
2025/12/05/6:27, 1764883633, 6700643, 183750824061105.7
2025/12/05/6:27, 1764883635, 6700644, 184709600556871.3
2025/12/05/6:27, 1764883636, 6700645, 184938501076430.7
2025/12/05/6:27, 1764883637, 6700646, 185166653428611.2
2025/12/05/6:27, 1764883639, 6700647, 185015355925433.4
2025/12/05/6:27, 1764883640, 6700648, 184657048248237.1
2025/12/05/6:27, 1764883642, 6700649, 184719481526042.9
2025/12/05/6:27, 1764883643, 6700650, 184497572501643.2
2025/12/05/6:27, 1764883644, 6700651, 184945247482275.8
2025/12/05/6:27, 1764883646, 6700652, 185177114872474.8
2025/12/05/6:27, 1764883647, 6700653, 184693308567229
2025/12/05/6:27, 1764883648, 6700654, 184063803114703.8
2025/12/05/6:27, 1764883650, 6700655, 184374266777976.1
2025/12/05/6:27, 1764883651, 6700656, 184742494122656.3
2025/12/05/6:27, 1764883652, 6700657, 184596304796752.2
2025/12/05/6:27, 1764883654, 6700658, 184940771377442.3
2025/12/05/6:27, 1764883655, 6700659, 184768280098345.5
2025/12/05/6:27, 1764883657, 6700660, 184814795470198.5
2025/12/05/6:27, 1764883658, 6700661, 184729801076095.6
2025/12/05/6:27, 1764883659, 6700662, 185105226306934.8
2025/12/05/6:27, 1764883661, 6700663, 185027068614739.1
2025/12/05/6:27, 1764883662, 6700664, 184186837950181.2
2025/12/05/6:27, 1764883663, 6700665, 184972078312407.3
2025/12/05/6:27, 1764883665, 6700666, 184914624217502.1
2025/12/05/6:27, 1764883666, 6700667, 184868921510215.1
2025/12/05/6:27, 1764883667, 6700668, 184892669374767.2
2025/12/05/6:27, 1764883669, 6700669, 184596962668068.9
2025/12/05/6:27, 1764883670, 6700670, 184840581445887.3
2025/12/05/6:27, 1764883671, 6700671, 184907839113342.8
2025/12/05/6:27, 1764883673, 6700672, 184638047376708.2
2025/12/05/6:27, 1764883674, 6700673, 184445613567137.8
2025/12/05/6:27, 1764883676, 6700674, 185136752532341.3
2025/12/05/6:27, 1764883677, 6700675, 184970001502958.9
2025/12/05/6:27, 1764883678, 6700676, 185260058256008
2025/12/05/6:28, 1764883680, 6700677, 184860575574110.2
2025/12/05/6:28, 1764883681, 6700678, 185088895618981
2025/12/05/6:28, 1764883682, 6700679, 184779850893840.8
2025/12/05/6:28, 1764883684, 6700680, 184971343044466.4
2025/12/05/6:28, 1764883685, 6700681, 184519862729753.8
2025/12/05/6:28, 1764883686, 6700682, 184811480314745.6
2025/12/05/6:28, 1764883688, 6700683, 185064115799422.2
2025/12/05/6:28, 1764883689, 6700684, 184270748791530.1
2025/12/05/6:28, 1764883691, 6700685, 184124430471251.2
2025/12/05/6:28, 1764883692, 6700686, 184329841115007.4
2025/12/05/6:28, 1764883693, 6700687, 184530659558993.5
2025/12/05/6:28, 1764883695, 6700688, 184536296613207.7
2025/12/05/6:28, 1764883696, 6700689, 184189650027570.4
2025/12/05/6:28, 1764883697, 6700690, 183973145867508.7
2025/12/05/6:28, 1764883699, 6700691, 184269832931463.6
2025/12/05/6:28, 1764883700, 6700692, 184501545528412.1
2025/12/05/6:28, 1764883701, 6700693, 185001798616554
2025/12/05/6:28, 1764883703, 6700694, 184950252464051.3
2025/12/05/6:28, 1764883704, 6700695, 185571334583845.8
2025/12/05/6:28, 1764883705, 6700696, 184899544774990.5
2025/12/05/6:28, 1764883707, 6700697, 184807004209910.8
2025/12/05/6:28, 1764883708, 6700698, 184879421652391.4
2025/12/05/6:28, 1764883710, 6700699, 185234323878068.2
2025/12/05/6:28, 1764883711, 6700700, 184948098257978.1
2025/12/05/6:28, 1764883712, 6700701, 185006003833200
2025/12/05/6:28, 1764883714, 6700702, 184727943557086.5
2025/12/05/6:28, 1764883715, 6700703, 184916984814574.5
2025/12/05/6:28, 1764883716, 6700704, 184633661567936.4
2025/12/05/6:28, 1764883718, 6700705, 184967176526134.2
2025/12/05/6:28, 1764883719, 6700706, 185304548416164.2
2025/12/05/6:28, 1764883720, 6700707, 184682731028425.6
2025/12/05/6:28, 1764883722, 6700708, 184402968026553.6
2025/12/05/6:28, 1764883723, 6700709, 185280877948234.9
2025/12/05/6:28, 1764883725, 6700710, 184816278905519.4
2025/12/05/6:28, 1764883726, 6700711, 185452982244203.4
2025/12/05/6:28, 1764883727, 6700712, 184609591217442
2025/12/05/6:28, 1764883729, 6700713, 184813183040504.5
2025/12/05/6:28, 1764883730, 6700714, 185239586848595.4
2025/12/05/6:28, 1764883731, 6700715, 184104165454840
2025/12/05/6:28, 1764883733, 6700716, 184837627474685.4
2025/12/05/6:28, 1764883734, 6700717, 184942538600387.4
2025/12/05/6:28, 1764883735, 6700718, 184464666036420.2
2025/12/05/6:28, 1764883737, 6700719, 184610894060635.9
2025/12/05/6:28, 1764883738, 6700720, 184993052797886.3
2025/12/05/6:28, 1764883739, 6700721, 184734019192177.4
2025/12/05/6:29, 1764883741, 6700722, 184717353118845.4
2025/12/05/6:29, 1764883742, 6700723, 185067585748126.5
2025/12/05/6:29, 1764883744, 6700724, 184652365752403.1
2025/12/05/6:29, 1764883745, 6700725, 183451144327638.2
2025/12/05/6:29, 1764883746, 6700726, 184937933501178.3
2025/12/05/6:29, 1764883748, 6700727, 184502242098041.7
2025/12/05/6:29, 1764883749, 6700728, 184859866105045.4
2025/12/05/6:29, 1764883750, 6700729, 184566455498231.8
2025/12/05/6:29, 1764883752, 6700730, 184412977990103.3
2025/12/05/6:29, 1764883753, 6700731, 183843274330122.6
2025/12/05/6:29, 1764883754, 6700732, 184324603943357.7
2025/12/05/6:29, 1764883756, 6700733, 184672140590186.3
2025/12/05/6:29, 1764883757, 6700734, 185328747761030.5
2025/12/05/6:29, 1764883759, 6700735, 183946766517692.9
2025/12/05/6:29, 1764883760, 6700736, 184154241071459.2
2025/12/05/6:29, 1764883761, 6700737, 183975029185393
2025/12/05/6:29, 1764883763, 6700738, 184310556455852
2025/12/05/6:29, 1764883764, 6700739, 184844489975469
2025/12/05/6:29, 1764883765, 6700740, 184611526133078.3
2025/12/05/6:29, 1764883767, 6700741, 184593712009802.4
2025/12/05/6:29, 1764883768, 6700742, 184868986007402.3
2025/12/05/6:29, 1764883769, 6700743, 184874016788052.2
2025/12/05/6:29, 1764883771, 6700744, 184418318357255.4
2025/12/05/6:29, 1764883772, 6700745, 183900302743589.1
2025/12/05/6:29, 1764883773, 6700746, 185010376742533.9
2025/12/05/6:29, 1764883775, 6700747, 184698197454064.1
2025/12/05/6:29, 1764883776, 6700748, 184699126213568.6
2025/12/05/6:29, 1764883778, 6700749, 184908213197031.1
2025/12/05/6:29, 1764883779, 6700750, 184379258860312.6
2025/12/05/6:29, 1764883780, 6700751, 185021225169524.2
2025/12/05/6:29, 1764883782, 6700752, 184665290988841.7
2025/12/05/6:29, 1764883783, 6700753, 184969601620396.3
2025/12/05/6:29, 1764883784, 6700754, 184526015761471.2
2025/12/05/6:29, 1764883786, 6700755, 184430340633064.9
2025/12/05/6:29, 1764883787, 6700756, 184396440911148.1
2025/12/05/6:29, 1764883788, 6700757, 184942899784639.1
2025/12/05/6:29, 1764883790, 6700758, 185251660722154.5
2025/12/05/6:29, 1764883791, 6700759, 185100556710538.8
2025/12/05/6:29, 1764883793, 6700760, 184616569813163.7
2025/12/05/6:29, 1764883794, 6700761, 184333968935028.3
2025/12/05/6:29, 1764883795, 6700762, 184512071469464.8
2025/12/05/6:29, 1764883797, 6700763, 184713947667329.6
2025/12/05/6:29, 1764883798, 6700764, 184478468434611.5
2025/12/05/6:29, 1764883799, 6700765, 184985906509476.6
2025/12/05/6:30, 1764883801, 6700766, 185000727963235.2
2025/12/05/6:30, 1764883802, 6700767, 185350238224013.2
2025/12/05/6:30, 1764883803, 6700768, 183899554576210.4
2025/12/05/6:30, 1764883805, 6700769, 184466420359928.7
2025/12/05/6:30, 1764883806, 6700770, 184935056926601.2
2025/12/05/6:30, 1764883807, 6700771, 185149535874964.7
2025/12/05/6:30, 1764883809, 6700772, 184871862581978.7
2025/12/05/6:30, 1764883810, 6700773, 185126071798037
2025/12/05/6:30, 1764883812, 6700774, 184937482020863.3
2025/12/05/6:30, 1764883813, 6700775, 184814111800009
2025/12/05/6:30, 1764883814, 6700776, 184851404074003.8
2025/12/05/6:30, 1764883816, 6700777, 184816485296519.4
2025/12/05/6:30, 1764883817, 6700778, 184862471791432.9
2025/12/05/6:30, 1764883818, 6700779, 184986499883602.8
2025/12/05/6:30, 1764883820, 6700780, 184929084487009
2025/12/05/6:30, 1764883821, 6700781, 185029983887629.4
2025/12/05/6:30, 1764883822, 6700782, 185065018760049.9
2025/12/05/6:30, 1764883824, 6700783, 185508656216725.7
2025/12/05/6:30, 1764883825, 6700784, 184292097360698.2
2025/12/05/6:30, 1764883827, 6700785, 183972952375944.7
2025/12/05/6:30, 1764883828, 6700786, 184192978082461.9
2025/12/05/6:30, 1764883829, 6700787, 184955283244701.2
2025/12/05/6:30, 1764883831, 6700788, 184639118030025.8
2025/12/05/6:30, 1764883832, 6700789, 184387437103729.4
2025/12/05/6:30, 1764883833, 6700790, 185261993171642.4
2025/12/05/6:30, 1764883835, 6700791, 185110656970149.7
2025/12/05/6:30, 1764883836, 6700792, 184864961382881.8
2025/12/05/6:30, 1764883837, 6700793, 184421530317207.4
2025/12/05/6:30, 1764883839, 6700794, 184775929464821.2
2025/12/05/6:30, 1764883840, 6700795, 184779747698340
2025/12/05/6:30, 1764883841, 6700796, 185007319575830.1
2025/12/05/6:30, 1764883843, 6700797, 184551156765281.4
2025/12/05/6:30, 1764883844, 6700798, 184260080956666.1
2025/12/05/6:30, 1764883846, 6700799, 184480803232810.6
2025/12/05/6:30, 1764883847, 6700800, 185178946592609
2025/12/05/6:30, 1764883848, 6700801, 184783011256043.7
2025/12/05/6:30, 1764883850, 6700802, 184951219921867.4
2025/12/05/6:30, 1764883851, 6700803, 184792066661213.7
2025/12/05/6:30, 1764883852, 6700804, 184911979832800.1
2025/12/05/6:30, 1764883854, 6700805, 184605876179423.9
2025/12/05/6:30, 1764883855, 6700806, 184860188590982.9
2025/12/05/6:30, 1764883856, 6700807, 185114088220542.8
2025/12/05/6:30, 1764883858, 6700808, 184728330540211.6
2025/12/05/6:30, 1764883859, 6700809, 184819800451972.3
2025/12/05/6:31, 1764883861, 6700810, 184744751524230.7
2025/12/05/6:31, 1764883862, 6700811, 184495444094445.7
2025/12/05/6:31, 1764883863, 6700812, 185225784450402.1
2025/12/05/6:31, 1764883865, 6700813, 184372396359529.1
2025/12/05/6:31, 1764883866, 6700814, 185307799074429.2
2025/12/05/6:31, 1764883867, 6700815, 185055240986379.2
2025/12/05/6:31, 1764883869, 6700816, 184713418790390.1
2025/12/05/6:31, 1764883870, 6700817, 184324204060792.9
2025/12/05/6:31, 1764883871, 6700818, 184796400872234
2025/12/05/6:31, 1764883873, 6700819, 184430211638688.4
2025/12/05/6:31, 1764883874, 6700820, 185531875204340.9
2025/12/05/6:31, 1764883875, 6700821, 184467491013245.3
2025/12/05/6:31, 1764883877, 6700822, 185115197572171.3
2025/12/05/6:31, 1764883878, 6700823, 184826030880317.7
2025/12/05/6:31, 1764883880, 6700824, 184408114902141.8
2025/12/05/6:31, 1764883881, 6700825, 184558806131755.9
2025/12/05/6:31, 1764883882, 6700826, 184706324099728.5
2025/12/05/6:31, 1764883884, 6700827, 184747060523553.9
2025/12/05/6:31, 1764883885, 6700828, 184401058909794.7
2025/12/05/6:31, 1764883886, 6700829, 184752826572144.6
2025/12/05/6:31, 1764883888, 6700830, 185142892664621.1
2025/12/05/6:31, 1764883889, 6700831, 184356001174386
2025/12/05/6:31, 1764883890, 6700832, 185048610675471.2
2025/12/05/6:31, 1764883892, 6700833, 184464524142605.8
2025/12/05/6:31, 1764883893, 6700834, 184463569584226.1
2025/12/05/6:31, 1764883895, 6700835, 184812486470874.9
2025/12/05/6:31, 1764883896, 6700836, 184406425075822.7
2025/12/05/6:31, 1764883897, 6700837, 183879857135052.3
2025/12/05/6:31, 1764883899, 6700838, 184182916521162.5
2025/12/05/6:31, 1764883900, 6700839, 185141396329863.6
2025/12/05/6:31, 1764883901, 6700840, 184968221380577.3
2025/12/05/6:31, 1764883903, 6700841, 184595311540060.8
2025/12/05/6:31, 1764883904, 6700842, 184731594097915.3
2025/12/05/6:31, 1764883905, 6700843, 184291800673634.2
2025/12/05/6:31, 1764883907, 6700844, 184674591483324.4
2025/12/05/6:31, 1764883908, 6700845, 184293400203892.1
2025/12/05/6:31, 1764883909, 6700846, 184582179912621.2
2025/12/05/6:31, 1764883911, 6700847, 184019532244986.9
2025/12/05/6:31, 1764883912, 6700848, 184906291180835
2025/12/05/6:31, 1764883914, 6700849, 184467478113807.3
2025/12/05/6:31, 1764883915, 6700850, 184888128772746.2
2025/12/05/6:31, 1764883916, 6700851, 184583869738942.3
2025/12/05/6:31, 1764883918, 6700852, 184286640898609.2
2025/12/05/6:31, 1764883919, 6700853, 184451727900543.1
2025/12/05/6:32, 1764883920, 6700854, 184297257135724.5
2025/12/05/6:32, 1764883922, 6700855, 184121760287674.6
2025/12/05/6:32, 1764883923, 6700856, 184925949923682
2025/12/05/6:32, 1764883924, 6700857, 184835757056239.2
2025/12/05/6:32, 1764883926, 6700858, 184455197849247.2
2025/12/05/6:32, 1764883927, 6700859, 183632046040024.7
2025/12/05/6:32, 1764883929, 6700860, 184453443525739
2025/12/05/6:32, 1764883930, 6700861, 184751472131201.6
2025/12/05/6:32, 1764883931, 6700862, 184788209729381.2
2025/12/05/6:32, 1764883933, 6700863, 184922299382850.9
2025/12/05/6:32, 1764883934, 6700864, 184419995284138.7
2025/12/05/6:32, 1764883935, 6700865, 184683685586805.6
2025/12/05/6:32, 1764883937, 6700866, 184874881050369.5
2025/12/05/6:32, 1764883938, 6700867, 184951207022429.4
2025/12/05/6:32, 1764883939, 6700868, 184609965301131.4
2025/12/05/6:32, 1764883941, 6700869, 184315638834251.1
2025/12/05/6:32, 1764883942, 6700870, 184618930410238.6
2025/12/05/6:32, 1764883943, 6700871, 184966273565504.7
2025/12/05/6:32, 1764883945, 6700872, 185286747192326.6
2025/12/05/6:32, 1764883946, 6700873, 184912379715364.3
2025/12/05/6:32, 1764883948, 6700874, 184881588757901.9
2025/12/05/6:32, 1764883949, 6700875, 184518727579247.9
2025/12/05/6:32, 1764883950, 6700876, 185044211967261.8
2025/12/05/6:32, 1764883952, 6700877, 184732071377105.2
2025/12/05/6:32, 1764883953, 6700878, 185044160369512.2
2025/12/05/6:32, 1764883954, 6700879, 184710026238311.1
2025/12/05/6:32, 1764883956, 6700880, 184989840837931.8
2025/12/05/6:32, 1764883957, 6700881, 184324294356856
2025/12/05/6:32, 1764883958, 6700882, 184343256530073.6
2025/12/05/6:32, 1764883960, 6700883, 183902211860348.2
2025/12/05/6:32, 1764883961, 6700884, 184476830206041.8
2025/12/05/6:32, 1764883963, 6700885, 184829681421146.3
2025/12/05/6:32, 1764883964, 6700886, 184614609098653.9
2025/12/05/6:32, 1764883965, 6700887, 184990898591813.2
2025/12/05/6:32, 1764883967, 6700888, 184667922474104.9
2025/12/05/6:32, 1764883968, 6700889, 184081320550914.8
2025/12/05/6:32, 1764883969, 6700890, 184738482397574.1
2025/12/05/6:32, 1764883971, 6700891, 184615550757596.2
2025/12/05/6:32, 1764883972, 6700892, 184333543253589.8
2025/12/05/6:32, 1764883973, 6700893, 184683221207053.3
2025/12/05/6:32, 1764883975, 6700894, 184366694808125.7
2025/12/05/6:32, 1764883976, 6700895, 184571576574944.3
2025/12/05/6:32, 1764883977, 6700896, 184901557087249.5
2025/12/05/6:32, 1764883979, 6700897, 185346574783744.4
2025/12/05/6:33, 1764883980, 6700898, 184435294017087.5
2025/12/05/6:33, 1764883982, 6700899, 184770215013981
2025/12/05/6:33, 1764883983, 6700900, 184688368082642
2025/12/05/6:33, 1764883984, 6700901, 183814082902917.6
2025/12/05/6:33, 1764883986, 6700902, 184522287824014.4
2025/12/05/6:33, 1764883987, 6700903, 184524377532899.8
2025/12/05/6:33, 1764883988, 6700904, 184508756314011.1
2025/12/05/6:33, 1764883990, 6700905, 184534361697574.6
2025/12/05/6:33, 1764883991, 6700906, 184262235162739.7
2025/12/05/6:33, 1764883992, 6700907, 184934695742349.9
2025/12/05/6:33, 1764883994, 6700908, 184772898096992.3
2025/12/05/6:33, 1764883995, 6700909, 184708388009740.2
2025/12/05/6:33, 1764883997, 6700910, 184569899648061.6
2025/12/05/6:33, 1764883998, 6700911, 184588487737588.8
2025/12/05/6:33, 1764883999, 6700912, 184354272649753.5
2025/12/05/6:33, 1764884001, 6700913, 185159016961573.6
2025/12/05/6:33, 1764884002, 6700914, 184646638402123.6
2025/12/05/6:33, 1764884003, 6700915, 185004301107441.1
2025/12/05/6:33, 1764884005, 6700916, 185002546783932.2
2025/12/05/6:33, 1764884006, 6700917, 184634048551063.8
2025/12/05/6:33, 1764884007, 6700918, 184518521188246.3
2025/12/05/6:33, 1764884009, 6700919, 184865890142386.3
2025/12/05/6:33, 1764884010, 6700920, 184414577520361.8
2025/12/05/6:33, 1764884011, 6700921, 184511233006023.2
2025/12/05/6:33, 1764884013, 6700922, 184713625181389.4
2025/12/05/6:33, 1764884014, 6700923, 184075928586013.6
2025/12/05/6:33, 1764884016, 6700924, 184788093634442.4
2025/12/05/6:33, 1764884017, 6700925, 183958982285065.8
2025/12/05/6:33, 1764884018, 6700926, 184593067037924.5
2025/12/05/6:33, 1764884020, 6700927, 184427051276485.5
2025/12/05/6:33, 1764884021, 6700928, 184835112084361.2
2025/12/05/6:33, 1764884022, 6700929, 185294512653738.1
2025/12/05/6:33, 1764884024, 6700930, 184763829792386.8
2025/12/05/6:33, 1764884025, 6700931, 183787148877284.5
2025/12/05/6:33, 1764884026, 6700932, 185056866315510.8
2025/12/05/6:33, 1764884028, 6700933, 184684253162058.7
2025/12/05/6:33, 1764884029, 6700934, 184867025292893
2025/12/05/6:33, 1764884031, 6700935, 184803611657830.6
2025/12/05/6:33, 1764884032, 6700936, 184857389413033.8
2025/12/05/6:33, 1764884033, 6700937, 184557206601497.7
2025/12/05/6:33, 1764884035, 6700938, 185233537012378.2
2025/12/05/6:33, 1764884036, 6700939, 184580606181238.7
2025/12/05/6:33, 1764884037, 6700940, 185215632593039.6
2025/12/05/6:33, 1764884039, 6700941, 185167195204989.3
2025/12/05/6:34, 1764884040, 6700942, 184705730725601
2025/12/05/6:34, 1764884041, 6700943, 185030074183692.3
2025/12/05/6:34, 1764884043, 6700944, 184421233630143.2
2025/12/05/6:34, 1764884044, 6700945, 185063870710108.3
2025/12/05/6:34, 1764884045, 6700946, 184464072662291.5
2025/12/05/6:34, 1764884047, 6700947, 185047681915965.9
2025/12/05/6:34, 1764884048, 6700948, 185614405805870.4
2025/12/05/6:34, 1764884050, 6700949, 184328189986999.8
2025/12/05/6:34, 1764884051, 6700950, 184613461048712.5
2025/12/05/6:34, 1764884052, 6700951, 184957527746836.6
2025/12/05/6:34, 1764884054, 6700952, 184755974034909.8
2025/12/05/6:34, 1764884055, 6700953, 185101046889165.8
2025/12/05/6:34, 1764884056, 6700954, 184954702770010.5
